Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id
TECHNOLOGY,"<p>Hola amigo^</p><p><br></p>",A2,3707177,24,S4737164,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ",I,1,N3,I-NE,4428,,,
TECHNOLOGY,"<p>Yo soy hispana. Mi papa es mexicano y mi mama es puertoriqueña. Toda mi familia aqui son de mexico. Y mi favorita tradicion es el 24 de diciembre. </p><p>Cada año yo y mi familia celebramos navidad el dia antes. Todos nos reunimos en la casa de un miembro de familia. Todos estamos asignados a traer algo^ puede ser comida o cubiertos. El 24 de diciembre celebramos navidad y a las 12 empezamos la posada. En la posada^ todos traen sus niños jesus^ y les traen dulces y los ponen en una cobija. Dos personas agarran las puntas de la cobija con los niños jesus y los mecemos mientras cantamos. Todos tienen que darles besos a cada uno de los niños jesus que traen y agarran un pedazo de sus dulces^ es como para mostrar respeto. A mi me gusta esta celebracion porque nos trae juntos.</p>",A2,3707159,29,K4737146,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ",I,1,N3,I-MF,3768,,,
TECHNOLOGY,"<p>En la escuela las computadoras se desconponen muy facil y rapido. El internet no sirve bien muchas de las veces el internet hace que las computadoras no se compongan porque mucho de nuestros trabajos los hacemos en la computadora como en </p>",B1,3591398,38840,V4607784,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I5,A-NE,4428,,,
TRAVEL,"",A1,3570199,22,A4583555,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-NE,3768,,,
TRAVEL,"",A1,3704510,16,B4733654,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-NE,4192,,,
TRAVEL,"",A1,3704494,15,K4733638,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-NE,4294,,,
TRAVEL,"",A1,3739953,40,L4773824,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-NE,3947,,,
TRAVEL,"",A1,3688854,29,R4715743,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-NE,2278,,,
ANIMALS,"<p>Well likemy dad says to me thet dogs are people best frieds but i never had a dog so i cant decide i had a cat / kitten and they are so cool because they are small and gentle and they are playfull </p>",A1,3716727,17,B4747067,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4294,,,
ANIMALS,"<p>yo recomiedas dogs porque they like to caminar and have fun an play</p>",A1,3709090,15,Y4739422,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4294,,,
ANIMALS,"",A1,3709354,13,F4739686,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3947,,,
ANIMALS,"",A1,3710034,35,S4740366,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4192,,,
ANIMALS,"",A1,3710963,4,B4741295,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3947,,,
ANIMALS,"",A1,3711063,30,N4741395,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3947,,,
ANIMALS,"",A1,3711067,3,Y4741399,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3947,,,
ANIMALS,"",A1,3711467,12,A4741799,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4294,,,
ANIMALS,"",A1,3713275,5833,R4743611,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-NE,4192,,,
ANIMALS,"",A1,3713299,1,C4743635,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4192,4294,,
ANIMALS,"",A1,3713411,4,U4743747,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3947,,,
ANIMALS,"",A1,3714215,20,R4744551,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4192,,,
ANIMALS,"",A1,3714391,24,Z4744727,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4294,,,
ANIMALS,"<p>I think the pet you should get is a dog^ you should get a dog because there smart and adorable they listen when there being told to do something</p><p>but if there not trained they could use the restroom all over your house</p>",A1,3714515,21,A4744851,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,3389,,,
ANIMALS,"",A1,3716683,6,K4747023,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,3947,3389,,
ANIMALS,"",A1,3724815,3,H4755539,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-NE,3389,,,
ANIMALS,"",A1,3725519,12,K4756243,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4141,,,
ANIMALS,"",A1,3725675,28,B4756399,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3389,,,
ANIMALS,"",A1,3727299,3,Z4758024,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3389,,,
ANIMALS,"",A1,3741238,29,N4775672,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4192,,,
ANIMALS,"",A2,3555865,30,U4567534,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3768,,,
ANIMALS,"<p>Mi mascota favorÍto es perros. Perros son muy simpatÍco. Perros juevenes son muy energetico. Pero^ perros necesita mucho trabaje. Si no te gusta perros^ gatos son buenos.<br></p>",A1,3734262,26,C4765530,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,3768,,,
CAREERS,"<p>íMi sueño es trabajar en las montañas como una guía. Esta vida es muy intersante porque puedes estar afuera por todos los días y puedes ayudar a más personas ir afuera también. Me gustaría trabajar en las montañas porque es muy dificil^ pero cuando estás más alta^ puedes ver por muchos miles. Me encanta ayudar a muchas personas y me gusta estar afuera. Pienso que estaría una oportunidad increíble para trabajar con muchas personas y vivir afuera. Estaría muy dificil porque no puedes llavar tu pelo y no puedes dormir en una cama^ pero puedes ver las estrellas y los arboles de las montañas. También^ puedes tener éxito de tus miedos.</p>",B2,3735801,41,S4767637,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,I5,,4428,,,
CAREERS,"<p>Hola Amiga^</p><p>¡Tu trabajo es muy divertido! ¡Yo me gusta Español tambien! Yo me gusta la escuela tambien y ayudar a las personas tambien. </p><p>Yo quiero ayudar a las personas. Pero no quiero ser un profesor de Español. Yo quiero ser un doctor. Yo quiero ser un doctor porque yo quiero ayudar muchos personas con mi trabajo. Con mi trabajo^ yo puede salvar muchos vivos cada día. Con mi trabajo^ yo puede ayudar al todo mundo. <br></p><p>¡Adiós Amiga!    </p>",B1,3736232,69,W4768131,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,I4,,3389,,,
CAREERS,"<p>Hola amigo^ </p><p>Como estás? Todavia trabajas en la biblioteca^ si? Estaba trabajando en la restaurante^ pero no mas. Yo salé y ahora estoy trabajando en el trabajo de mi suenos. Estoy una director de financias para Amazon. Estoy muy feliz y cuando ellos me notifican^ no podia dice algo. Yo queria este trabajo porque me gustó todo sobre financias^ como cuanto dinero Amazon nececita pagar a los companias de enviando para su contracto^ o cuanto trabajadores estan necesario versus cuanto trabajadores estan trabajando ahora. </p><p>Puedes ver como estoy mucho feliz^ y no puedo esperar para leer su respuesta de este. </p><p>Adios mi amigo^ </p><p>Aidan<br></p>",B2,3739134,56,B4772531,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,I5,,171,,,
CAREERS,"<p>Querida Maria^ </p><p>Cuando sea mayor querria ser fotografo. Siempre tuve interes en capturar el mundo a traves de una hermosa imagen^ me gusta mostar las cosas buenas del mundo en lugar de las malas. Creo que el travajo de tus suenos es una muy bueno idea. Ayudae a la gente es algo muy amable creo que si eso es lo que quieres hacer^ debes hacerlo. Creo que deberia investigar por donde empezar con su trabajo y luego ver que hacer. Tenemos algunos anos mas hasta la universidad^ asi que tal vez deberias comenzar a investigar al respecto. Dejame saber como va!</p><p><br></p><p>Atentamente^ Kaitlyn</p>",B2,3744821,55,H4781913,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,I5,,3534,,,
CAREERS,"<p>Saludos^ amiga!</p><p>¿Como estás? ¡Espero que estás tienendo un semestre muy bueno! Hoy^ te voy a contar un poco sobre mi trabajo ideál.<br></p><p>En el futuro^ cuando sea mayor^ mi sueño es ser un profesor de matemáticas^ en un instituto o en una universidád. Desde que era muy pequeño^ me han encantado las matemáticas^ y este año especiálmente he disfutado mi clase de matemáticas. Por eso^ quiero ser un profesor de matemáticas. Espero poder compartír mi amor para las matemáticas con el mundo entero^ empezando con mis estudiantes. Me gustaría poder ayudar a mis futuros estudiantes descubrír sus propios talentos para las matemáticas^ y quizas ayudarles mejorar esos talentos!</p><p>Tu amigo^</p><p>Nuriel</p>",B2,3745385,61,G4783707,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,A,,171,,,
CAREERS,"<p>Estimada amiga^&nbsp:</p><p>Le doy gracias por escriberme de vuelta. A mi tambien me encanta ayudar a la gente y estudiar. También me encanta cocinar.&nbsp:</p><p>Lo que yo sueño ser en el futuro es ser una ingeniera civil. Yo quiero ser una ingeniera civil porque quiero que más mujeres estén incluidas en este sistema de ingeniería. otra razón por la cual deseo ser una ingeniera es porque me encantaría construir puentes y carreteras para que mi comunidad los pueda usar. Yo quiero ser una ingeniera civil porque quiero demostrar a los demás personas  que también nosotras las mujeres podemos  triunfar y conseguir aquellos retos que la vida nos propones <br></p><p>Una pregunta que le tengo para usted es porque usted desea enseñar español?<br></p><p>Sincermente^</p><p>Kelly D.</p>",B2,3579022,32,M4593879,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,I4,I-MF,4428,,,
CITY_TOWN,"",A1,3741238,29,N4775672,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,4192,,,
CITY_TOWN,"<p>¡Hola! Vivo en New Orleans. Me gusta City Park. El parque es muy grande. Me gusta correr con mi perro en City Parl. Hasta luego.<br></p>",A1,3734262,26,C4765530,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N4,,3768,,,
CITY_TOWN,"",A2,3555865,30,U4567534,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,3768,,,
CITY_TOWN,"",A1,3727299,3,Z4758024,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,3389,,,
CITY_TOWN,"<p>Hola^ Mi llamo Sui</p>",A1,3725675,28,B4756399,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-SE,3389,,,
CITY_TOWN,"",A1,3725519,12,K4756243,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,4141,,,
CITY_TOWN,"",A1,3724815,3,H4755539,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N2,N-NE,3389,,,
CITY_TOWN,"<p>mi gusta the mall y park</p>",A1,3716683,6,K4747023,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N1,N-SE,3947,3389,,
CITY_TOWN,"<p>Hello today i will be giving you some choices to visit while in baltimore ^ first we have the harbor its fun there they have museums and food places down there</p><p>also we have federal hill park its fun to take people to and you can take dogs and have lots of fun. last we have the baltimore art museum its full of great art </p><p>work by good artist that will all hopefully you check one out</p>",A1,3714515,21,A4744851,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,Below N1,N-NE,3389,,,
CITY_TOWN,"",A1,3714391,24,Z4744727,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N1,N-NE,4294,,,
CITY_TOWN,"",A1,3714215,20,R4744551,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,4192,,,
CITY_TOWN,"<p>hola senorita/senor 'insert name here' me favorito de actividades en comida en el felipes de mexino cuisine y me favorito actividades es visito de playa.adios </p>",A1,3713411,4,U4743747,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MM,3947,,,
CITY_TOWN,"<p>Hola me llamo Audrey^  </p>",A1,3713299,1,C4743635,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MM,4192,4294,,
CITY_TOWN,"",A1,3713275,5833,R4743611,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N2,N-NE,4192,,,
CITY_TOWN,"",A1,3711467,12,A4741799,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,4294,,,
CITY_TOWN,"<p>Hola^ en mi ciudad puedes</p>",A1,3711067,3,Y4741399,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-SE,3947,,,
CITY_TOWN,"",A1,3711063,30,N4741395,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,3947,,,
CITY_TOWN,"",A1,3710963,4,B4741295,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-NE,3947,,,
CITY_TOWN,"<p>me </p>",A1,3710034,35,S4740366,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,Below N1,N-NE,4192,,,
CITY_TOWN,"<p>hola me llamo khennidi. Ir a nadar y ir carreras de carro es algo agradable hacer aqui.</p>",A1,3709354,13,F4739686,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MM,3947,,,
CITY_TOWN,"",A1,3709090,15,Y4739422,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,Below N1,N-NE,4294,,,
CITY_TOWN,"<p>I my Name is Gabriel and in my hometown we have cool places and PIZZA evryoness favorite food well so i think but if u visit my hometown you wil have a good time with the differnt people here i am HISPANIC/ SPANISH </p>",A1,3716727,17,B4747067,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,Below N1,N-NE,4294,,,
CITY_TOWN,"<p>hola es nora de la escuela deep creek middle school y ecuche que vas a vener por a que te cero tecer logares que son moy bonito el rocky point es una playa que tene para jugar vollybol. y ay  un parkque que  tene un lago que puedes pesqare  y caminar   es moy bonito .<br></p>",A1,3715463,17,K4745800,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MF,3768,,,
COMMUNICATION,"",A1,3715463,17,K4745800,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3768,,,
COMMUNICATION,"",A1,3716727,17,B4747067,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,Below N1,I-NE,4294,,,
COMMUNICATION,"",A1,3709090,15,Y4739422,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,Below N1,I-NE,4294,,,
COMMUNICATION,"",A1,3709354,13,F4739686,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3947,,,
COMMUNICATION,"",A1,3710034,35,S4740366,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,Below N1,I-NE,4192,,,
COMMUNICATION,"",A1,3710963,4,B4741295,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3947,,,
COMMUNICATION,"",A1,3711063,30,N4741395,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3947,,,
COMMUNICATION,"",A1,3711067,3,Y4741399,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3947,,,
COMMUNICATION,"",A1,3711467,12,A4741799,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4294,,,
COMMUNICATION,"",A1,3713275,5833,R4743611,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N2,I-NE,4192,,,
COMMUNICATION,"",A1,3713299,1,C4743635,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4192,4294,,
COMMUNICATION,"",A1,3713411,4,U4743747,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3947,,,
COMMUNICATION,"",A1,3714215,20,R4744551,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4192,,,
COMMUNICATION,"",A1,3714391,24,Z4744727,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N1,I-NE,4294,,,
COMMUNICATION,"",A1,3714515,21,A4744851,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,Below N1,I-NE,3389,,,
COMMUNICATION,"",A1,3716683,6,K4747023,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N1,I-NE,3947,3389,,
COMMUNICATION,"",A1,3724815,3,H4755539,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N2,I-NE,3389,,,
COMMUNICATION,"",A1,3725519,12,K4756243,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4141,,,
COMMUNICATION,"",A1,3725675,28,B4756399,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3389,,,
COMMUNICATION,"",A1,3727299,3,Z4758024,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3389,,,
COMMUNICATION,"",A2,3555865,30,U4567534,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,3768,,,
COMMUNICATION,"Los estudios esta nervioso^ y soy timido. Muy clases son facÍl^ pero la clase de matÍmaticas es difÍcil. <br>",A1,3734262,26,C4765530,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N4,I-SE,3768,,,
COMMUNICATION,"",A1,3741238,29,N4775672,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4192,,,
