Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
FAMOUS PERSON,"<p>Estimado Camilla Cabello^ </p><p>Me llamo Isabella Pucci y soy una estudiante de Trumbull High. Estoy invitado a ti a mi escuela a hablar sobre de la salud mental. He visto a su Instagram y veo que tú eres una persona que cuidarse a su salud mental muy bien. Pienso que todos los estudiantes en mi escuela están sentido muy mal y pienso que sus saludes mentales no están bien ahora. Así que^ piensas que la salud mental es muy importante y pienso que si comparte su cuento y da consejos para mejorar la salud mental^ pienso que los estudiantes de mi escuela no tienen mucho estrés en su vida. También^ ellos serán muy tranquilos y es un posibilidad que muchos estudiantes no pensarán a suicide^ que es una problema que está afectado por la salud mental. </p><p>Durante su viaje a mi escuela^ todos los estudiantes en la escuela irán al gimnasio para escuchar su mensaje.  Puedes compartir su cuento en por qué la salud mental afecta su vida  y decir por qué la salud mental es muy importante para todos. Después^ puedes compartir algunos aconsejos por los estudiantes a ayudarnos a mejorar la salud mental. Era muy chevere si haces una ejercicio para mejorar la salud mental en la escuela.  Después^ puedes pedir si algún persona tiene preguntas para su salud mental o puedes pedir a los estudiantes a compartir sus cuentos u su mensaje para ayudar otras personas que siente mal ahora.  Fínalmente^ puedes compartir una mensaje positiva para todos que necesitan una frase positiva este día porque pienso que todos los estudiantes necesitan positiva en sus vidas. ¡Gracias!</p><p>Saludos^</p><p>Isabella Pucci</p>",B2,3425236,28,M4428353,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,A,A-MM,396,,,,2021-06-11
ANIMALS,"<p>Hola! Yo recommendo un perro. Yo recommendo un amarillo lab. Un perro es muy divertido. Tiene muchos actividads con perro. Yo correr^ camina^ jugar deportes^ y amable amigo. Un perro es muy dinero porque comida^ doctoro^ y casa con perro. Perros de Labs last tu tengo 12-16 años. Yo recommendo un perro para familia! Adios!</p>",A1,3711367,31,R4741699,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MM,3354,,,,2021-06-11
ANIMALS,"<p>Hola me llamo Ben. Yo tengo que dos gatos en mi home. Yo llamo es Franklin y Schroeder. Yo recomendaria gato. Positivio aspects inclue Divertido^ entertaining y emtional support. Negativo aspects inclue noisy y not es potty trained. Yo concider purchases en gato porque es muy divertido y entertaining. Adios Amigos!</p>",A1,3711371,30,G4741703,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-NE,171,,,,2021-06-11
FAMOUS PERSON,"<p>Estimado Frankie Ruiz^</p><p>Hola^ soy Iliana y yo quisé que escriba este letra porque le intereso. Cuando yo era niña y ahora^ yo siempre escuchaba de su música. Mis padres ponía su canciones en el carro y nos los encantan. Entonces^ se pregunto ir a mi escuela. ¡Yo sé muchos estudiantes en mi clase de español que mandaron que tu trajera! ¡Es increíble! </p><p>Si ud. visita mi escuela^ se puede ver cuantos estudientes quieren verte. ¡Tambíen^ necesitamos escuchar que tu vida! ¿Que fue tu vida antes y despues de era famoso? Adémos yo quiero saber^  ¿a donde es? Yo supe que se de Puerto Rico pero las personas e mi clases no saben. Mi maestre tiene las preguntas tambíen. Irá a mi clase^ puede cantar el cancion se llama Puerto Rico? O La Cura? ¡Ay^ no puedo esperar! Despúes del espectaculo^ tomarémos las fotografias. Yo ponerá las picturas en la pared y celebraré que su ven. </p><p>Dicas si se puede viajar a mi escuala.</p><p>Saludos.</p><p><br></p>",B2,3425244,23,N4428361,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I5,A-MM,4428,4311,,,2021-06-11
FAMOUS PERSON,"<p>Hola Jennifer Lopez^</p><p>Yo encanta tu y yo invite tu de la esquella de mi por un presentation. Jennifer lopez es un muy bien person de españa y es muy famosa. Jennifer es en Californa y ella nessesita voler en un aeroplane por un presentation.</p><p>Jennifer lopez van a mi esquella y presentas tu mi clase y yo.Jennifer volé el aeroplane tu el Toledo para ccalifornia y Jennifer esta comunicar muchos subjectos en un presentacion por un ahora. Dos PM tu tres PM. Jennifer es preforme arte y muchas mas por mi clase y yo. Despues el classe^ Jennefir mire un museo de Toledo y comé el comida en el citudad de toledo.</p><p>Gracias^</p><p>Gage</p>",B2,3640783,42,Z4661573,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I4,A-SE,4523,460,143,4587,2021-06-11
ANIMALS,"<p>perro es exilente^ me gusta perro.</p>",A1,3711863,26,A4742198,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3964,,,,2021-06-11
ANIMALS,"<p>Hola mi nombre es Augustine Me encanta ser tu amigo por Correspondencia. Positivo: nos gustan los mismos juegos Negativo: no nos gusta la misma comida.</p>",A1,3712807,37,Z4743143,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-NE,4456,4427,460,3444,2021-06-11
FAMOUS PERSON,"<p>Estimado a Enrique Iglesias^ <br></p><p>¡Hola! Soy un estudiante de Estados Unidos en la escuela de Trumbull secundaria. Te quiero a venir a mi escuela para un presentación sobre todo su música y tú vida. Yo tengo muchos intereses sobre tú vida^ y pienso que mis compañeros de clase quieren a ver un presentación sobre tú. Yo soy un estudiante artistica y me encanta la música de España^ y la música de tú. En mi escuela^ tenemos muchos clases de idiomas diferentes^ y pienso que es un buen idea invitar a ti en mi escuela para aprender mucho sobre la vida y la música en España. Es muy importante para sea una persona inteligente^ y en mi escuela tenemos muchas personas curiosas. Típicamente^ los estudiantes quieren oír cuentas de personas famosas^ como tú^ Señor Iglesias. </p><p><br></p><p>Creo que los estudiantes de mi escuela necesitan un presentación en persona para comprender la vida de una persona en España. Si tú decides a venir a mi escuela^ tengo muchos ideas. Primero^ te quiero a visitar todas las clases en mi escuela^ por cinco minútos. Pienso que es un buen idea^ porque los estudiantes pueden pregunates de una persona famoso. La vida de una persona famosa es muy increíble^ y también yo creo que es una buena cosa para hablar con ellos. Además^ quiero un presentatción en el teatro de mi escuela cuando las personas pueden preguntar de la professión de música. Finalmente^ si tú quieres^ queremos un concierto en mi ciudad^ porque tú estás muy importante de la cultura del mundo^ y es un buen idea para inspirar a los estudiantes en mi ciudad.<br></p><p><br></p><p>Gracias Señor Iglesias. ¡ Por favor^ hablar conmigo pronto para un concierto y presentación para mi escuela! </p><p>Saludos^ </p><p>Juliana Martins (estudiante de Trumbull )</p>",B2,3425224,28,A4428341,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.",A,1,I5,A-NE,3964,,,,2021-06-11
ANIMALS,"<p>Hola! Buenos dias o buenos noches. Yo preferia lo perro. Los perros es muy divertido^ y feliz. Pero yo no tiene mascota. Lo siento pero yo ayudame con mascotas. Adios.</p>",A1,3712935,45,W4743271,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4281,,,,2021-06-11
ANIMALS,"<p>Solo consigue un pez^ solo necesitas un tanque grande y comida. No son tan dificiles de cuidar.</p>",A1,3713003,20,R4743339,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,3400,,,,2021-06-11
ANIMALS,"<p>si quieres a pica juguetón creo que un perro sería bueno pero si quieres una mascota chill entonces deberias conseguir un gato.</p>",A1,3713023,23,M4743359,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MM,3389,,,,2021-06-11
ANIMALS,"<p>Me gusta perro porque es bonito^ interesante y energetica.</p><p>Me no gusta perro porque es loud y mucho energetica at times.</p>",A1,3727103,10,R4757828,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4341,,,,2021-06-11
ANIMALS,"<p>Perro y gato</p>",A1,3727111,15,K4757836,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4341,4141,,,2021-06-11
ANIMALS,"<p>Me gusta dog porque en loyale pero no me gusta cleaning up poop.</p>",A1,3727107,10,Z4757832,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3928,,,,2021-06-11
ANIMALS,"<p>Hola! Mi recommend perro porque it es active^ y cheerful. Pero^ it gets fur everywhere y es stubborn. </p>",A1,3727135,19,K4757860,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4341,,,,2021-06-11
ANIMALS,"<p>Le dire que consiga un perro poorque los perros havcen el tonto y les gusta dormir en tu cama e ir a donde vayas^tambien puede proteger tu causa de la gente.</p>",A1,3727139,14,S4757864,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-MF,4141,,,,2021-06-11
ANIMALS,"<p>gatto divertido y bonito. </p><p>Gatto mal</p>",A1,3727183,7,D4757908,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4150,,,,2021-06-11
ANIMALS,"<p>mi favarito pero porque divertido</p>",A1,3727195,21,P4757920,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,3768,4529,,,2021-06-11
ANIMALS,"<p>hol compra perro porque buenos y hacen ruido .</p>",A1,3727259,20,W4757984,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4141,,,,2021-06-11
ANIMALS,"<p>Es perro </p>",A1,3727267,10,F4757992,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-NE,4341,,,,2021-06-11
ANIMALS,"",A1,3727271,1,L4757996,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4192,,,,2021-06-11
ANIMALS,"",A1,3727319,2,E4758044,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4138,,,,2021-06-11
ANIMALS,"<p>Mi recomendaction perro por que bueno.</p>",A1,3727607,34,X4758333,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4294,,,,2021-06-11
ANIMALS,"<p>Dora the Explorer!<br></p>",A1,3727611,24,T4758337,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4294,,,,2021-06-11
ANIMALS,"<p>Deberias conseguir un gato. Es muy divertido jugar con los gatos. Los gatos tambien son muy lindos y peludos. aunque requieren mucho trabajo. Como alimentralos.</p>",A1,3727615,63,U4758341,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MF,3543,,,,2021-06-11
ANIMALS,"<p>Mi mascota es relble. Mi mascotes es silly. </p>",A1,3727619,15,U4758345,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4314,,,,2021-06-11
ANIMALS,"",A1,3727623,0,G4758349,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4529,,,,2021-06-11
ANIMALS,"<p>Hola. Me gusta perros porque divertido y comico. Los perros pueden ser grandes o pequenos. Perros tambien jugar con el beisbol o correr. Perros muchas dormir y comer. Son amables. Adios!</p>",A1,3727631,32,D4758357,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4566,,,,2021-06-11
ANIMALS,"<p>:)</p>",A1,3727639,6,J4758365,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4294,,,,2021-06-11
ANIMALS,"<p>El perro es divertida^ nice^ y loyal.</p>",A1,3727643,19,W4758369,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4294,,,,2021-06-11
ANIMALS,"<p>Hola mi llama Sean^ yo would get a perro^ yo have uno cause they are really fun to play with</p>",A1,3727647,11,B4758373,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,3534,,,,2021-06-11
ANIMALS,"<p>mi animals favorito es gato porque es linda </p>",A1,3727663,18,F4758389,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4294,,,,2021-06-11
ANIMALS,"<p>Mi gato es mi favorito mascota. Jugar con mi mascota antes y ahora escuela. No es difficil mantener. Mi gato es muy independente. Porque gato? Gato con persian es muy raro porque mas calma coparar gato regulares. Persian gatos no es activo y no es muy jugar con mi. Mi gato comer mas. </p>",A1,3728063,35,U4758789,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I3,I-MF,4141,,,,2021-06-11
ANIMALS,"<p>Hola. Yo soy Richard. Deberias tener un perro porque es amigable y leal. Son divertedes de jugar y te ayudan a ejercico porque tienes que caminar con ellos. Son mucho menos porque defecan mucho y tienen mucha energia. Consigue un perro. </p>",A1,3728071,29,A4758797,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I4,I-MF,4529,,,,2021-06-11
ANIMALS,"<p>Hola! Perros es muy divetido y adrorible. Me gusta mi  perro. Ello es negro y blanco. Ello es muy muy enerjico. Mi gato es adorible por es no divertida. Ella es negro. Yo prefereria perros. Adios!</p>",A1,3728123,43,R4758849,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,4566,,,,2021-06-11
ANIMALS,"<p> MI mascota favorito es perro. Perro esta muy bonita/o y comico/a. Perro es muy simple y facil tu manage. Items needed: comida de perro^ agua^ toys^ y muy bonita.</p>",A1,3728127,17,V4758853,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4314,,,,2021-06-11
ANIMALS,"<p>Yo no entendo tu opinion^ Yo opinion tu animal es el parro porque mi parro has mas energa y mi paro es mucho amor. Mi perro es destructivo de ocatinal.</p><p><br></p>",A1,3728135,27,S4758861,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-NE,4314,4141,,,2021-06-11
ANIMALS,"<p>Positive nothing</p><p>negative i dont have one at all</p>",A1,3728139,14,X4758865,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,3886,,,,2021-06-11
ANIMALS,"<p>Me gustaria gatos. Gatos don't have to go on caminars como perros. Gatos es adorable.</p>",A1,3728147,13,U4758873,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,3886,,,,2021-06-11
ANIMALS,"<p>Hola Muy recommendar para pet es gatto por que es bonita^grande^ feliz^ y loving. El gatto no es athletic y es mal. Adios.</p>",A1,3728151,26,U4758877,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4314,,,,2021-06-11
ANIMALS,"<p>yo soy pet favorito perro porque es muy divertido y energio. negitivo es needy.</p>",A1,3728159,25,Y4758885,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4314,,,,2021-06-11
ANIMALS,"<p>Hola pen pal!</p><p>en mi opinion^ el animal especiales es el perro. advantages: el perro es muy loving y bonita! perro's hacer muy attention y love. perro's hacer always here porque perro's love^ love. disadvantages: el perro usar el bano en la casa! una option es el litter box. regular^ banarme y perro comer comida. overall^ el perro es muy divertida opcion por la vida.</p>",A1,3728163,33,E4758889,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4314,,,,2021-06-11
ANIMALS,"<p>Hola amiga! Un perro es muy bein mascota. Yo tengo muchas mascotas^ y mi perro es mi favorita.  Yo reccomendar un perro por que mi perro es divertida^ amable^ y adorable- es un muchos postivios y pequenia negativos. </p>",A1,3728191,36,L4758917,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,3252,,,,2021-06-11
ANIMALS,"<p>Yo recomendar el gatos porque son muy bonitoy la calma. Pero tendrias que entrenar el gatos.</p>",A1,3728263,43,Q4758989,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4294,4141,,,2021-06-11
ANIMALS,"<p>Mi animal favorito es Dachshund. El dachshund es muy divertido y loyal. El dachshund favorito activito es domingo. Pero^ Dachshunds es muy stubborn. Dachshund no tiene corro. Dachshunds no tiene comida de perro. </p>",A1,3728267,18,Y4758993,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,3252,,,,2021-06-11
ANIMALS,"<p>Mi favorito mascato es perros. Mi gusta mi perros. Mi gustria juego con mi perro. Mi gustria ir a playa con mi perro!</p>",A1,3728275,17,X4759001,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,3252,,,,2021-06-11
ANIMALS,"<p>creo que deberias conseguir un hamster porque son faciles de cuider y todo lo que tienes que hacer para bamiar la ropa de cama es ponerlo en una bola y dejar que ruede. pero lo malo es pequeno y facil de perder</p>",A1,3728279,26,T4759005,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I3,I-MF,4529,4141,,,2021-06-11
ANIMALS,"<p>Mi mascota favorita es una perro porque es divertida^ adorable^ comica y dulce. Perros necisito comida y agua y caminos.</p>",A1,3728283,20,J4759009,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MM,3252,,,,2021-06-11
ANIMALS,"<p>Yo recommenda el gato. El gato es divertido y interasent. El gato es stinkia y malo. El gato es bueno tu! </p>",A1,3728287,24,Q4759013,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,3964,,,,2021-06-11
ANIMALS,"<p>Yo recomiendo un perro porque les gusta jugar con usted y los perros son lindos. Los perro son desordenado. </p>",A1,3728291,21,D4759017,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-MM,3252,,,,2021-06-11
ANIMALS,"<p>de dog es take outside es cat no no </p>",A1,3728299,16,F4759025,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4141,,,,2021-06-11
ANIMALS,"<p>Hola!</p><p>Yo recomiendo un perro. Perros eres muy divertido y curiosa. Tambien^ perros hacer bien companeros. Perros tiene mucho energia y necesitar mucho ejercicio^ pero perros es muy bien!</p><p>Adios!</p>",A1,3728303,20,R4759029,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4566,473,,,2021-06-11
ANIMALS,"<p>Yo recomender el gato^El gato needs comer^ love^ and doesn need to go out for walks.adios.</p>",A1,3728307,12,P4759033,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-NE,4529,,,,2021-06-11
ANIMALS,"<p>Yo tengo mascota porque loving..? </p>",A1,3728315,13,A4759041,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N2,I-NE,3534,,,,2021-06-11
ANIMALS,"<p>hola mi favarito mascotta es un prero </p>",A1,3728319,20,D4759045,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4138,,,,2021-06-11
ANIMALS,"<p>Yo soy animals! Yo soy 3 perros^ 2 gerbils^ y uno guinea pig. Yo remondar guinea pig. Guinea pig es perfectivo! Guniea pig es muy bonito. Guinea pig es muy creativo y special! Guinea pig es smelly. Guniea pig es perfectivo!</p>",A1,3728403,23,R4759129,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4294,,,,2021-06-11
ANIMALS,"<p>perro</p>",A1,3728407,31,H4759133,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3252,,,,2021-06-11
ANIMALS,"<p>recomendaria tener un perro. ellos son divertidos. ellos son mucho trabajo</p>",A1,3728411,23,Z4759137,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4428,,,,2021-06-11
ANIMALS,"<p>si ^ mi recommend y puppy ^ es you can raise it </p>",A1,3728603,14,F4759329,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,Below N1,I-NE,4435,,,,2021-06-11
ANIMALS,"<p>me gusta dog y cats</p>",A1,3728631,21,E4759357,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N1,I-NE,4529,,,,2021-06-11
