Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id
DAILY_SCHEDULE_ROUTINE,"<p>Hola penpal. me llamo toby. Yo quiero cocnoce sobre vida en ecuela y no en escuela. ?Que es tu vida en un normal dia? ?Que actividads tu en?<br>?Que es escuela por tu? ?Quiene tus amigos a escuela y no en escuela? ?Tu gusta escuela? ?Que hacer lunes a jueves? </p>",B2,3744519,30,C4781143,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I1,I-MM,4141,,,
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo^ ¿Qué tal? Me interesa una día normal en su vida. ¿A que hora lenvatarse? me leventó a la cinco y diez hora. No es tarde porque yo tengo muchas trabajas en una dia. despues voy al cocina para desayuno. yo como un huevo y yo bebo agua. ¿Qué comes y bebes para el desayuno? Próxino yo cepillo los dientes y lavo mi cabeza. Entonces voy a escuela para empezo mi dia. ¿Que hora vas a escuela?  voy a escuela a las seies y viente hora. En una día de escuela tengo seies clases. El primero es las ciencias. ¿Que es su primero clase? La clase es interesante pero no me gusta la professora. Ella da mucha tarea y es muy dificil. ¿Qué es su profesor favorito? Mi profesor favorito es el profesor de ingles porque el es simpatico.</p>",B2,3744515,29,Q4781139,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I1,I-MM,3768,,,
DAILY_SCHEDULE_ROUTINE,"<p>Holá mi amigo. Yo no se mucha sobré la vida de personas y españa y quiro saber más. ¿Cuando tiempo vas a escuela? ¿Que es escuela similar a? Yo quiero saber todos del tu escuela y es importante a mí. ¿Comó larga es un día de escuela? ¿Comó larga es almuerza? ¿Puedes hablar con tus amigos durante clases? ¿Cuántos clases tíenes en un día de escuela? ¿Comó importante es recibiendo muchas pointes en tus clases? ¿ Cuantos profesoras y profesors tienes en tu escuela? ¿Cuantos personas tienes en tu escuela? ? Despues de escuela que haces? ¿Tienes trabajar? ¿ Tienes tiempo con tu familia? ? Que hacer con tu familía depués de escuelá?</p>",B2,3744511,41,M4781135,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,3534,,,
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo. Estoy haciendo un proyecto for mi clase de historia. Estoy escribiendo sobre los differentes schedules que estudiantes tienen en todo el mundo. Tengo unas preguntas para ti sobre tu schedule. ¿A que tiempo despertarte y levantarte? ¿Comes el desayuno o no y si sí^ a que tiempo? ¿A que tiempo vas a escuela y por cuantos horas estas allí? ¿Le da un almuerzo o hay que llevarlo? ¿Que haces cuando el dia de escuela esta terminado^ juegas deportes o trabajas? ¿Que haces por divertido en la noche? ¿Comes la cena con tu familia^ con amigos o solo? Espero que oyo de tu. ¡Ciao!</p>",B2,3744507,29,H4781131,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,4341,,,
DAILY_SCHEDULE_ROUTINE,"<p>!Hóla!</p><p>¿Qué es tú actividad favorita? ¿Para mí yo encanta teatro en mi escuela^ pero qué sobre tú? ¿Quíeres jugar deportes? ¿Cuál deportes? ¿Possiblemente tú gustas que esquiar en invierno? ¿Si no gustas deportes es más de tú tiempo estudiar para escuela? ¿Cada semana cuál actividades tú repites? ¿Cuál clases de lingua^ ciencias^ y matematicas es tú favorita? Me gusta biología pero química es muy asco. </p>",B2,3744503,56,B4781127,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I3,I-SE,3543,,,
DAILY_SCHEDULE_ROUTINE,"",B2,3667953,12,B4692663,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I3,I-NE,3400,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola amiga! ¿Comó estas? ¿Qué tal? </p><p>Hoy^ despertó a las seis de la mañana. Porque hoy estaba mi cumpleaño^ tenía un pastel para desayuno. ¿A qué hora despertás? </p><p>A las siete de la mañana^ salaba la casa para ir a escuela. No me gusta quando tengo escuela durante mi cumpleaño porqué escuela es abburida. ¿A que hora es escuela para tú?¿ Celebras tu cumpleano en escuela tambien? </p><p>Tambien^ después de escuela^ a las cinco y media^ ir a la resturante^ ''Frankies'' para celebrar mi cumpleaño con mi familia. ¿Tienes planes en el noche? </p><p>Pues^ necessitó ir a clase^ pero puedo escribir luego! ¡Tiene un buen dia! </p><p><br></p>",B2,3744495,55,J4781119,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,3400,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola amigo! ¿Comó estas? Esperanzo bien. Pues^ tengo muchas perguntas. En mi clase de historía^ tengo que aprender información sobre los jovenes en todo del mundo^ y porque vivas en España^ quiero preguntar un poco preguntas sobre su vida en un dia o semana normal. Primero^ ¿A que hora te leventante? Segundo^ ¿cuando es su clase primero y su clase final? ¿cuanto tiempo estás en una clase? ¿Qúe son los horas de su almuerzo? Tambien^ ¿haces algunes actividades despues de escuela^ Si sí^ que? Cuando llegas a su casa^ ¿ a que hora tienen al cine^ typicamente?  Es todo para ahora amigo^ gracias para su ayuda^ ¡Chao!<br></p>",B2,3744491,64,Q4781115,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,4294,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola amigo!</p><p>Me llamo Sara^ yo es un estudiante de la clase de social studies. Yo necesito hacer research para un proyecto sobre estudiantes en todo el mundo. Tu quieres escribir que estas en tu escuela. Cuando empeza tu clase primero. ¿Cuandon empeza tu segundo clase? En mi escuela yo empeza escuela a las siete y media. ¿Cuando empezo tu almuerzo?</p>",B2,3744483,49,S4781107,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,Below N4,I-SE,3958,,,
TRAVEL,"<p>Yo vivo en Michigan y hay muchos personas que legustan ir a la playa. Cuando personas van a la playa normalmente van para nadar o relajar.</p>",B1,3532822,19,M4542074,"Your favorite Spanish blogger posted the following question to her readers: “People go to all kinds of different places for vacation^ from big cities to tropical beaches. What are some popular vacation destinations for people where you live?|Write a reply in Spanish on her blog describing popular vacation destinations. Explain where people like to go and what they do there. Give as much information as you can.",I,1,I1,I-SE,4294,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola! ¿Como estás? Trabajando en un proyecto para la clase de historia sobre los planes diferentes para personas especificas. Quiero hablar sobre tús planes para cada semana. ¿Que son los planes cuando vas a la escuela? Yo se que cada semana puede ser diferente y está bien. Quiero aprender más sobre que tipos de cosas tú haces. ¿Tienes un plan especifico que sigues? Si puedes explicar la información sobre esto^ será muy bien. ¿Hay otros actividades que tú participes en que quieres hablar sobre? Si estás bien con esto^ dime mucho información asi que puedo tener un idea mejor para mi proyecto. Gracias. ¡Adios!</p>",B2,3744479,49,H4781103,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,4141,,,
DAILY_SCHEDULE_ROUTINE,"<p>Hola^ ¿como esta? Estoy muy feliz que puedo hablando con tu. Tengo muchas preguntas sobre tu dia. Queiro saber sobre tu calendar. ¿Como es tu escuela que clases tu tocar? ¿Tu jugando deportes o es tu en otras actividad gusta instrumentos? ¿Cuando tu es no en escuela que es tu dia gusta? Vio muchas picturas de Espana y es muy bontia. ¿Estoy muy facina sobre que es tu favorita actividade tu gusta voy a la playa o jugando voy la ciudad? Tengo saber mas infromacion sobre tu porque Espana vio y  escuche gusta muy divertí. </p>",B2,3744475,48,A4781099,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,Below N4,I-NE,3958,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola Amigo!<br>¡Esperó qué lo encuentré bien y salúdable! Le pído un favor esta vez. En mi clasé de éstudios sociales^ tengo qué investigar sobré los calendarios y lo qué hacés cada día de hora a hora. Me gustaría preguntarle cómo tus dias se ven por cada semana. ¿Por cauntas horas va usted a la escuela? Yo juego fútbol para el equipo de me escuela y nosotros tenemos practicá casí immediatamente después de la escuela. ¿Usted juega algun deporte en qué tienés practicá? ¿Duranté que tiempos hacés las taréas? ¿Cómo se paréce un fin de sémana tuya? ¿Salés con amigos frequentémente? ¿Eres religioso^ y si erés^ vas a una igléslia? ¿Qué hacés si tienés un examen y necésitas estudiar? ¡Bueno si podrias contestar mi preguntas sería estupendo! Si hay algo mas en tu vida en lo qué creés que debo sabér^ dimé. ¡Muchas gracías amigo! Apreció tu ayudá.</p><p><br></p>",B2,3744471,66,T4781095,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I5,,3400,,,
DAILY_SCHEDULE_ROUTINE,"<p>Hey como está? Voy a ayudar con su horario escolar^ sabes que clase tienes ahora ? Hoy tenemos 3 lunches^ sabes cuál es lo de usted? Tines no primero lunche?<br>Que clase tines en lo tercero horario? Sabe como llamas tu maestros? Cual es lo nombre de su profesor de matematica? Sabes que en la escuela^ nosotros tenenos reglas y no se pude usar nos telefonos en la clase. Tambíen^ sabe que no se puedes comer en la clase^ sí? Y tu^ sabes dondé fica la oficina? Que tines que hacer toda la semana en la clase ? </p>",B2,3744467,34,D4781091,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,N4,I-SE,4490,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola Jorge! ¿Como estan hermano? Tiene una largo projecto en mi clase de historia^ es por que una día es para estudiantes differente en todos el mundo. ¿Que es una día esmilar para tu en escuela? ¿Cuantos mintos tiene para van a esculea? ¿Antes de escuela^ que es el tiempo para tu practica de fútbol? Es muy importante para mi en mi clase de historia porque todos mi clase es finito con la projecta y necitio dos personas mas para la projecta. Tiene tres dias más. Auyadame aqui hombre jajaja. ¡Adios Jorge^ Gracias!</p>",B2,3744463,51,K4781087,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,Below N4,I-NE,2278,,,
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo^</p><p>Yo quiero aprender más sobre tú vida. ¿Qué actividades te gusta? ¿Qué son tus clases de la escuela? En la escuela^ ¿te encanta los ciencias o historia? ¿te gusta los profesores? ¿Cuál es tu profesore favorito? </p><p>En tu tiempo que tú no está a escuela ¿Qué haces? También^ ¿te gusta deportes? ¿Ves fútbol en televísion? ¿Cual es tú deporte favorito? ¿tú sabes sobra fútbol americano? <br></p><p>¡Gracias!</p><p><br></p>",B2,3744459,48,Y4781083,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,3389,,,
ANIMALS,"<p>Mi  favorito es un perro porque es divertido.</p>",A1,3726939,30,X4757664,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,3400,,,
ANIMALS,"<p>Perro^ porque divertida y bonita^ necestia trabajo.</p>",A1,3727187,14,F4757912,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3543,,,
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola amigo!<br></p><p>¿Comó estás? Estoy bien.<br></p><p>yo quiero aprender más sobre la escuela en España. Ahora^ voy a hacerle algunas preguntas. ¿Qué clases tienes y a qué horas las tienes? Yo tengo cuatro clases. Son historia^ español^ fisÍco educácion^ y fotografÍa. Yo tengo historia a las siete y medio de la mañana. Entoncés^ yo tengo español a las nueve y fisÍco educácion a diez y medio. Después de clase yo tengo un descanso para almorzar. ¿Cuándo es tu descanso? Finalmente yo tengo fotografÍa a las doce y medio. ¿Tienes algún profesores favoritos? Mi profesor favorito es Sr. Petrucci porque siempre está haciendo el trabajo fácil^ interesante y divertido. ¿Cuándo empieza y termina la escuela para ti? Mi escuela empieza a las siete y media y termina a las dos. Finalmente^ ¿Te gusta la escuela?¿Si no^ qué cambiarlas?</p><p>¡Adios!<br></p>",B2,3689411,26,E4716351,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,3400,,,
DAILY_SCHEDULE_ROUTINE,"<p>Hola mi amigo!<br></p><p>Como estas? Yo queria a preguntarle algo. Por mi clase de socialidad^ yo quiero a saber como esta tu schedule adonde tu vives. A que hora tu necesitas desperta para ir para el escuela? A que hora es tu primera clase y a que ahora terminas la escuela por la dia?  Tienes clubs? Si tienes^ que ahora se terminas? En su tiempo libre^ afuera de escuela^ que tu haces? Pasar tiempo con los amigos o haces cosas solito? A que hora normalmente te lleges a casa? Cuando llega^ que tu haces normalmente? Hace tarea primero o ver la television? Finalmente^ a que hora tu vas a dormir?</p><p>Sincero^</p><p>Jeury Gonzalez</p>",B2,3691862,40,L4719204,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,,3400,3252,,
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo!</p><p>Por un projecto^ necesitan informacion de su vida en escuela.&nbsp:</p><p>Cuando necesitas estas en escuela? Cuando salir escuela? Cuantos clases tienes en un dia? Que actividades tienes por escuela^ como deportes y cuanto tiempo necesitan por los actividades? Que comen cuando estas en escuela?<br></p><p>Es todo^ gracias.<br></p>",B2,3685481,38,Q4711909,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I3,,4294,3400,,
DAILY_SCHEDULE_ROUTINE,"<p>Que tiempo llega a la escuela en la manÑana? </p><p>Que actividades a los estudientes particpante en despues de la escuela?</p><p>Cuanto tiempo habia en escuela trabajo de casa? </p>",B2,3685323,8,S4711751,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,N4,,4138,4428,143,3444
DAILY_SCHEDULE_ROUTINE,"<p>Hola estudiante^</p><p><br></p><p>Yo quiero a escuchar sobre de tu agenda diario de todos los diás. ¿Qué tiempo tú te levantas en la mañana? Yo me levanto a los ocho en la mañana. ¿Tú tienes escuela todos los diás? Mi escuela empieza a los siete y media. Yo tengo cuatro clases todos los diás. ¿Cuantos clases tú tienes en uno dia? ¿Cuantos horas estan tús clases? Después de escuela^ yo corro con mi grupo de Track y Field. Después^ yo trabajo a un restaurante o yo voy a lugares con mis amigos. ¿Qué actividades tú hace después de escuela? ¿Que tiempo tú duermes a noche?</p><p><br></p><p>Grace</p>",B2,3682045,49,H4707958,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,1,I4,I-MF,4141,3400,,
EDUCATION,"<p>Mi maestra es una persona muy amable. Yo encanta a ella porque ella me ayuda con las cosas que no entiendo. Pero también porque ella entiendo como ayudar los niños que no sean amables.</p>",B1,3532822,19,M4542074,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I1,A-MM,4294,,,
EDUCATION,"<p>áPrimero^ quiero decir que Ms. Jessenia es increíble. Ella fue mi maestra por tres años y esos tres años fueron los mejores. Ella siempre venia a la escuela lista para enseñar y aprender. Ella siempre tiene energía y hace que cuando estamos aprendiendo estamos divertiendo también. Ella es importante a mi porque conózco a ella tan bien que siento que puedo decir cualquier cosa a ella. Por ejemplo^ cuando estabamos es quarentena^ cada ella me preguntaba si estaba bien. Me hacia sentir muy felíz<br></p><p><br></p><p>Una experiencia memorable or importante a mi fue en tercer grado. Siempre lloraba porque queria a mi mamá^ asi que ella trato su mejor a hacer me felíz. Ella jugaba conmigo cuando estaba muy triste^ ella me ayudaba con mi tarea y si no entendia a algo ella explica lo otra vez hasta que yo entiendo. Recuerdo que habia un día donde ella jugaba conmigo para distraer me de cuando mi mamá se fue de regreso a casa. Después de tercer grados nunca me lloraba por mi mam otra vez^ porque ella me enseño que estoy bien y que todo va a estar bien si mi mamá no esta ahi.</p>",B1,3532790,40,T4542042,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like. Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:	Explain what makes your teacher so great and why he or she is important to you.	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.",A,1,I5,A-MM,3400,3534,,
FAMILY,"<p>Hola Amiga^</p><p>Los Ustados Unidos son muy divertida y las personas trabajadan mucho. Yo vivo en Nueva Canaan^ esta en Conneticut. La communidad en Nueva Canaan es fantastico y ellos trabajan junto. Yo voy a la encima escuela de Nueva Canaan pero caundo yo era joven yo va a la entre escuala^ la escuela llamé Saxe. Es un mas bueno lugar y hay mas lugares en Los Ustados Unidos que similar. Yo pienso que cuando tu vas a los Ustados Unidos tu necesitaré ir a la Disney Parque. Yo nunca va a la Disney porque esta en Florida y Florida es un avion adventura y comprarán sillas para el avion es mas dificil. Pero Disney Parque son muy divertido Y un vacacion  que tu se remorsa. Tambien un Lugar que es mas importante en Los Ustados Unidos es Nueva York. Nueva York és que personas piensan caundo ellos hablaban de Los Ustados Unidos. Nuava York es la lugar de baseball^ calienta perros^ y la Chica de Libertad. En Nueva York tu familia miré a los deportes^ visité la Chica de Libertad o ellos hacen mas mucho. A me encanta Nueva York y tu necesitarás cuando tu vás aqui. Pero^ a veces yo no voy nunca y yo querría estar en mi casa^ Y es mas divertida que leé un bueno libre o miré un bueno cinema. Yom pienso que tu necesitan a Los Ustados Unidos. Finalmente yo pienso que Los Ustados Unidos es la mejor lugar en la planeta.<br></p><p>Adios Amiga^</p><p>Tu Amigo Miguelito.</p>",B2,3705019,13004,H4734347,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,3252,,,
FAMILY,"<p>Yo tengo un hermano menor y mi padre y madre no vivo con otro. Tengo una casa de mi padre y un casa de mi madre. Yo come con my familia para la cena usalmente y  a la cena mi familia juegan jueges. Mi favorito es Jenga. Tambien mi familia caminan mucho y practica deportes con mi hermano. </p>",B2,3685323,8,S4711751,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,N4,,4138,4428,143,3444
FAMILY,"<p>Yo hace muchos actividades con mi familia. Por muchos noches^ despues de cena^ mi familia y yo miramos la television. Tambien^ mi familia y yo vamos a montañas y playas. Otros tiempos^ es divertido para comer con mi familia y hablan a todos que occuran^ como deportes^ o cosas de escuela^ o los trabajos^ o otros cosas que es interesante. Tambien^ van a vacaciones. Mi familia van a vacaciones en Canada o en otros partes del noreste de los Estados Unidos mucho. </p>",B2,3685481,38,Q4711909,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I3,,4294,3400,,
TRAVEL,"<p>Uno de los lugares más popular para viajar a es Florida. Casi siempre es caliente ahí^ tambien hay playas muy bonitas. Normalmente viajan a Florida dirante el invierno por donde yo vivo^ en el invierno es muy frío. Entonces^ van a Florida para el clima caliente. Un otro lugar popular es California^ porque es caliente y hay montañas. Pero también a veces van porque muchas de las personas famosas viven ahí en Las Vegas. En los dos lugares mencionados hay muchas actividades para hacer^ como nada en el océano^ caminar en playas^ ver a monumentos y más. Los dos son viajes muy divertidos que casi todos quieren experimentar.</p>",B1,3532790,40,T4542042,"Your favorite Spanish blogger posted the following question to her readers: “People go to all kinds of different places for vacation^ from big cities to tropical beaches. What are some popular vacation destinations for people where you live?|Write a reply in Spanish on her blog describing popular vacation destinations. Explain where people like to go and what they do there. Give as much information as you can.",I,1,I5,,3400,3534,,
ANIMALS,"<p>Un el perro es mejor proque active^ comico^ y útil.  perro es fuerte y aspero tu. </p>",A1,3709358,16,N4739690,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,4138,3543,143,4253
ANIMALS,"<p>Hola amigo^</p><p>Yo tengo un perro. Ella tiene trece años y mi mascota.  Yo recomendamos una tortuga o un pez porque es tranquila. Yo tambien recomendamos un perro o un gato porque son divertidos de tener^ pero es ruidoso y dificíl de cuidar. </p><p>Sinceramente^ elisha malagar</p>",A1,3711087,48,E4741419,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MF,4141,473,3543,3444
ANIMALS,"<p>Yo sugiero perros porque son lindos y energeticos. Pero necesitan mucha atencion.</p>",A1,3710146,13,H4740478,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,4294,,,
ANIMALS,"<p>Te recomiendo tener un perro pero un husky. Me gustaria husky proque es son muy esponjosos. Positivo es ellas pueden protegerte^ ellas pueden hacerte sentir mejor y tu gustaria estoy inverieno! Negativo es ellas son caras. </p>",A1,3710983,25,J4741315,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,473,,,
ANIMALS,"<p>Tu tengo el gato. Es bonita y facil. Tu mas o menos un perro. Es rudioso^ y leal. </p>",A1,3715439,53,X4745776,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-SE,4485,,,
ANIMALS,"<p>¡Hola! Los gatos es bueno que otro animales. Un gato es una mascota mucho bueno y divertido. Yo recomiendo un gato porque yo tengo un gato y ella es muy sociable y divertido. Los gatos no es mucho trabajar. Los gatos van al baño ellos mismos^ pero para perros tienes que llevarlos afuera que usar al baño recoger sus residous. Para los perros tienes que llevarlos afuera que camino^ pero gatos no tienes que llevarlos afuera que camino. Los gatos son muy tranquilos pero los gatos son reservado y timid. ¡Buenos tardes y adíos!<br></p>",A1,3730431,43,A4761157,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I4,I-MF,4294,,,
ANIMALS,"<p>Hola!</p><p>Mi mascota favorita es la pug porque es muy comico. <b>(But) </b>este muy expensivo.</p><p>Adios!</p>",A1,3730531,30,Y4761257,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-SE,2278,,,
ANIMALS,"<p>¡Hola^ Mí llamo Yamina! Yo recommendo un negro gato! Un gato negro es un buena mascota. Un perro tiene muchas responsabilidades^ y un gato no tiene muchas responsabilidades. Yo tengo un gato^ gatos es un bonita mascota. Muchas personas dice un gato es un mal mascato porque tiene un mal personalidad.</p><p>¡Gracias^ Adios!</p>",A1,3730539,71,G4761265,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N4,I-MM,3400,4314,,
ANIMALS,"",A1,3730551,21,D4761277,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,4294,,,
ANIMALS,"<p>Hola^ Me gusta pequino perro porque es muy bonita y facil. Perro es muy stupido a veces y muy alto. Adios!</p>",A1,3730599,51,W4761325,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I3,I-MM,3967,,,
