Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
TRAVEL,"<p>Muchos persones ir a Hawaii para vacaciones y como estas en Hawaii ver los lugares que son favoritas para touristas^ los lugares son resturantes^ parques^ y mucho mas</p>",B1,3738861,23,B4772200,"Your favorite Spanish blogger posted the following question to her readers: “People go to all kinds of different places for vacation^ from big cities to tropical beaches. What are some popular vacation destinations for people where you live?|Write a reply in Spanish on her blog describing popular vacation destinations. Explain where people like to go and what they do there. Give as much information as you can.",I,1,N4,I-SE,4314,,,,2021-06-09
TRAVEL,"<p>No hay muchas lugares que populares en esta area. Un lugar popular que pueden visistar es seattle. Si les gusta un luagar moderna y el lugar de el equipo de fútbol americano Seattle es un lugar que puedes visitar.<br></p>",B1,3738845,38,R4772184,"Your favorite Spanish blogger posted the following question to her readers: “People go to all kinds of different places for vacation^ from big cities to tropical beaches. What are some popular vacation destinations for people where you live?|Write a reply in Spanish on her blog describing popular vacation destinations. Explain where people like to go and what they do there. Give as much information as you can.",I,1,I5,,3543,,,,2021-06-09
TRAVEL,"<p><br></p><p>Mi familia favorito vacation location estas florida porque universal stutdios estas en florida </p>",B1,3738949,35,B4772288,"Your favorite Spanish blogger posted the following question to her readers: “People go to all kinds of different places for vacation^ from big cities to tropical beaches. What are some popular vacation destinations for people where you live?|Write a reply in Spanish on her blog describing popular vacation destinations. Explain where people like to go and what they do there. Give as much information as you can.",I,1,Below N4,I-NE,3543,,,,2021-06-09
POP_CULTURE,"<p style=|text-align: left:|>¡Hola mi amiga! ¿Como estas?</p><p>En mi communidad^ la telefono movil es muy popular! Tiene musica^ video juegos^ videos^ y mensages! Es muy popular porque comiunicad tu amigos!</p><p>Adios amiga!</p>",A1,3714127,34,Q4744463,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4141,,,,2021-06-09
POP_CULTURE,"<p>TicTok.</p>",A1,3714179,9,X4744515,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N2,I-NE,4192,,,,2021-06-09
POP_CULTURE,"<p>consolas de videojuegos porque todo el mundo las juega </p>",A1,3714183,15,Q4744519,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4192,,,,2021-06-09
POP_CULTURE,"<p>Tiktok es muy popular es este momento. Es una aplicacion donde publicas videos.  Creo que es popular porque es una aplicacion divertida.</p>",A1,3714539,16,G4744875,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I2,I-MF,4192,,,,2021-06-09
POP_CULTURE,"<p>en mi escuela los cubos figet son populares y tienen forma de cubo y tiene diferentes cosasen cada lado para jugar y creo que son populares porque son una version mas distractora del fidgt spinner</p>",A1,3714803,24,J4745139,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MF,2278,,,,2021-06-09
POP_CULTURE,"<p>Hola amiga^ En mi escuela^ ejercicios es populár y musica es populár. Muscia y ejercicios es muy populár porque estudiantes gusta muscia y ejercicios y musica y ejercicios es muy divertido. En mi communidad el Towson Mall es popular porque Towson Mall es grande y tengo mucho resturante. </p>",A1,3708930,46,U4739262,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,4519,,,,2021-06-09
POP_CULTURE,"<p>en mi eshuela tiktok es mucho popular</p><p>tiktok es popular porque divertido y inersante</p>",A1,3708990,21,F4739322,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,4192,,,,2021-06-09
POP_CULTURE,"<p>Es popular videojuegos en mi escuela que videojuegos es divertido.</p>",A1,3709030,22,G4739362,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4341,,,,2021-06-09
POP_CULTURE,"",A1,3709102,13,R4739434,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4150,,,,2021-06-09
POP_CULTURE,"<p>En la escuela y mi communidad hay nada que es popular. El estudiantes hacer actividades y practicas solo. </p>",A1,3709162,42,X4739494,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-NE,3888,,,,2021-06-09
POP_CULTURE,"<p>Hola. Among Us es. Among Us es gusta Hide and Seek. Es divertido y tu puedes jugue con el communidad.</p>",A1,3710486,53,B4740818,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,2278,,,,2021-06-09
POP_CULTURE,"<p>Hola! En mi escuela redes sociales es moy popular. Redes sociales es interesante y divertido. </p>",A1,3710995,31,H4741327,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4192,,,,2021-06-09
POP_CULTURE,"<p>It es divertida.</p>",A1,3711083,6,L4741415,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4192,,,,2021-06-09
POP_CULTURE,"<p>Algo popular en mi escuela son los telefonos porque estan distrayendo y tienen todo lo que te gustan en ellos. Adios!</p>",A1,3711091,33,Z4741423,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I2,I-MM,4192,,,,2021-06-09
POP_CULTURE,"<p>La programa Netflix es muy popular. Estudiantes en mi escuela hablar en groupos para quien vivo. Es un television programa para vivo peliculas y serias.</p>",A1,3711235,13,S4741567,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4341,,,,2021-06-09
POP_CULTURE,"<p>mi colegio esta muy adicto porque el juego es muy adicto</p>",A1,3713175,14,E4743511,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-NE,4281,,,,2021-06-09
POP_CULTURE,"<p>sophia she made my 7th grade year better and everyone loves her </p>",A1,3713255,12,Y4743591,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,Below N1,I-NE,4192,,,,2021-06-09
POP_CULTURE,"<p>medender es bien </p>",A1,3713391,16,D4743727,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4341,,,,2021-06-09
POP_CULTURE,"<p>musica </p>",A1,3717183,9,A4747523,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N1,I-NE,4192,,,,2021-06-09
POP_CULTURE,"<p>es jugar video huegos es muy pupolaroir porque divertido y facil.</p>",A1,3722127,17,A4752847,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N2,I-SE,4523,,,,2021-06-09
POP_CULTURE,"<p>Mo importante en the community. Accuerdo eso limpio y  bonita. Todas tienen voz. </p>",A1,3723271,45,J4753995,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4192,3947,,,2021-06-09
POP_CULTURE,"<p>En mi communidad^ estudiantes amor la TikTok. No mi gusta. El studiantes baliar para musica y submir videos. Estudiantes amor TikTok porque el musica y personas con TikTok.</p>",A1,3722171,34,J4752891,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4141,,,,2021-06-09
POP_CULTURE,"<p>!Hola!<br></p><p>En mi escuela la app que hay es tik tok.  En tik tok puedes hacer videos bailar con musica. Tambien puedes hacer divertido videos. Puedes escuchar musica. Hablamos tarde!</p><p>!Adios! </p>",A1,3723283,54,C4754007,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-MM,4485,,,,2021-06-09
POP_CULTURE,"<p>Hola me llamo hassan. Es tik tok es jugar para divertido. Puedes bailar con musica. puedes hacer videos. tambien puedes ver videos. pueders gusta. pueders hacers amigos. es popular por lo divertido que es. Adios! </p>",A1,3723287,54,K4754011,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4141,,,,2021-06-09
POP_CULTURE,"<p>Lacrosse es mucho populares en mi communidad. Mucho ellos jugar lacrosse. Lacrosse es divertida y facil. En mi opinion lacrosse es un popular porque muchos disipline. Adios!</p>",A1,3723291,47,V4754015,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4341,,,,2021-06-09
POP_CULTURE,"<p>Yo pensar el |pop it| es muy popular. Yo no le gusta porque es ruidoso. El |Pop it| es el circilo y ruidoso. Yo pensar popular porque es fidget toy. </p>",A1,3723303,58,Y4754027,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4145,,,,2021-06-09
POP_CULTURE,"<p>En mi communidad TikTok es muy popular^ es un app de bajo y^ usualmente^ comica videos. Es popular porques tu puedan tu tiempo en la videos.</p>",A1,3723335,56,P4754059,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4294,,,,2021-06-09
POP_CULTURE,"<p>Olivia Rodrigo es populora porque habla musica es good</p>",A1,3723343,48,J4754067,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4341,,,,2021-06-09
POP_CULTURE,"<p>Hola^ En mi escuela todas juega fortnite. Fortnite es un videojuego. Fortnite es divertido. Fortnite tiene guns. Fortnite es un battle royale videojuego. Fortnite es adictivo. Fortnite es popular. Adios.</p>",A1,3723347,44,F4754071,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4485,,,,2021-06-09
POP_CULTURE,"<p>Hola amigo! Ninos en mi escuela gusta jugar videojuegos. Videojuegos es muy divertivo. Videojuegos enclujen muy viriadad. Me gusta videojuegos con mi amigos. Adios y gracias amigo!</p>",A1,3723355,53,T4754079,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4341,,,,2021-06-09
POP_CULTURE,"<p>Hola</p><p>En mi escuela tiktok es popular. Tiktok es popular porque todas pueden publicar videos de ellas bailiando y publicar videos de lo que estan haciendo.<br>Yo no user Fidget spinner desde 2016.</p><p>Adios.</p>",A1,3723359,52,T4754083,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-MM,4192,,,,2021-06-09
POP_CULTURE,"<p>Hola amigo! La actividad mas popular en mi escuela es el deporte. Creo que es la mas popular porque muchos beneficios para la salud como su competitividad y popular entre los estudiantes. Gracias por pregunte!^ Min.</p>",A1,3723363,54,W4754087,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4192,,,,2021-06-09
POP_CULTURE,"<p>Hola AMigos. </p><p>Pokemon cartas es muy muy poular en mi comunidad. No personas encotras en la supermercado. Pokemon cartas acaban en mi comunidad. Es muy muy popular porque una cartas es vaila $300^000. Cada persona buscar es cartas. Mi encanta es pokemon cartas no es por money pero es dibujar es el pokemon. Yo muy intresente en la Spanish Pokemon cartas. Pokemon cartas vienes en la diferente Languges. Ingles y Jappanesse es muy muy popular languages. </p>",A1,3723371,61,H4754095,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,4150,,,,2021-06-09
POP_CULTURE,"<p>En mi communidad TikTok es muy popular. Tiktok es muy divertido. En tiktok tu bailar y cantar. </p>",A1,3723383,24,R4754107,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-MM,4192,,,,2021-06-09
POP_CULTURE,"<p>En mi escula los los estudiantes gusta |fidget spinners| tabein pero los estudiantes gusta los |Pop Its|. Los estudiantes gusta |Pop Its| porque los |Pop its| crear pop.</p>",A1,3723399,47,L4754123,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4456,,,,2021-06-09
POP_CULTURE,"<p>Hola! Mi escuela es LRTA. En mi escuela jugar deportes es popular. En mi escuela ellos jugar footbol^ porque Footbol es divertido. Mi escuela es en baltimore. En baltimore hace calor en el verano. Ellos jugar footbol en el verano. Cuando tu jugar footbol tu salud. Footbol es bien actividad. Adios!</p>",A1,3723647,45,U4754371,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4427,,,,2021-06-09
POP_CULTURE,"<p>Tiktok es populares. Tiktok es popular porque es adictiva. divertida^ llamativo^ las tendencias^ te desplazas en tu telefono.</p>",A1,3724595,19,J4755319,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-SE,3400,,,,2021-06-09
POP_CULTURE,"<p>estimado amigo no se nada popular en la escuela porque  estoy haciendo aprendizaje virtual puse algo de alamo el ano pasado fueron airpods</p>",A1,3722023,31,K4752743,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,3888,,,,2021-06-09
POP_CULTURE,"<p>Los más popular en mi escuela son los teléfonos celulares/tecnologia. Es tan popular porque hay aplicaciones como tiktok^ Instagram^ Snapchat^ Facebook^ YouTube^ y twitter. Tambien es tan popular porque todos estan conectados y pueden hablar entre ellos a tavares del dia escolar.</p>",A1,3716827,73,U4747167,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I3,I-MM,3888,,,,2021-06-09
POP_CULTURE,"<p>eh sometions that es populatica en me school es tiktok. tikto es a ver las majos socialas app for daciente videolas and mucha more</p>",A1,3717179,9,C4747519,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,Below N1,I-NE,4150,,,,2021-06-09
POP_CULTURE,"<p>Los telefonos son muy popularfes en este momento porque puedes hacer todo en ellos.</p>",A1,3716607,17,P4746947,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4192,,,,2021-06-09
POP_CULTURE,"<p>The |sheesh| es popular porque all personas say it y loves saying it.</p>",A1,3716671,10,R4747011,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4341,,,,2021-06-09
POP_CULTURE,"<p>Holá mi amigo! </p><p>Una popular cosa en mi escula es Tik Tok. En Tik Tok es en app por creativa personas. </p>",A1,3716791,22,K4747131,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,4519,,,,2021-06-09
POP_CULTURE,"<p>Ordenedoras por que? Bien hay muchas colegiose hace en allas </p>",A1,3716807,13,A4747147,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4485,,,,2021-06-09
POP_CULTURE,"<p>Hola! El Tiktok es muy popular en mis escuela. En Tiktok yo voy a grabar videos. You voy a bailar o practicar deportes en tiktok. Tiktok es muy divertido! Adios!</p>",A1,3713415,27,X4743751,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-MM,4141,,,,2021-06-09
POP_CULTURE,"<p>El popular es crystals. El crystals venir en mucha colores azul^ verde^ amarillo^ rojo y rosado y formas y tamanos. El crystals tener es muy positivo energy. </p>",A1,3713427,34,M4743763,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4141,,,,2021-06-09
POP_CULTURE,"<p>Algo popular en la escuela en este momento son la maquinas expendedoras en la cafeteria y fuera de la cafeteria cuando vamos a almorzar^ todos obtienen cosas de la maquina expendedora porque es mejor que la comida de la escuela.</p>",A1,3713431,41,S4743767,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I4,I-MF,4141,,,,2021-06-09
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo^</p><p>Estoy haciendo una proyecta para la clase de historia. Necesito hablar sobre las diferencias en las horas para los niños en el mundo. Porque tú vives en España^ voy a preguntar sobre sus horas. ¿En España^ cuando te levantas todos los días? También^ ¿a que tiempo necesitas salir para la escuela? En los Estados Unidos^ necesitamos salir para la escuela muy temprano en la mañana. Además^ ¿qué te gusta hacer después de la escuela? ¿Juegas los deportes^ o jueges los videojuegos? También^ ¿a que hora tú comer la cena^ el desayuno^ y almuerzo? ¿Comes temprano o tarde? Graciás por tu tiempo^ amigo.</p>",B2,3425108,35,C4428225,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,2,I4,I-MF,140,4141,,,2021-06-09
