Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
POP_CULTURE,"<p>Hola pen pal! Tambien el |Fidget Spinner| es popular en mi escuela. El fidget spinner es popular porque es divertido. El fidget spinner puede spin moy rapido^ y es pequeno. Tambien^ me gusta usar el Fidget spinner porque me ayuda relajarme.</p>",A1,3725771,39,M4756495,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-MM,140,,,,2021-06-08
POP_CULTURE,"<p>En mi comunidad es la piscina porque en el verano. La picina es muy populario porque muy familias nadar. Y practico natacion a la pisicina. </p>",A1,3725775,38,Y4756499,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4566,,,,2021-06-08
POP_CULTURE,"<p>Hola! El Iphone es muy popular en me escuela. Ellos usar el Iphone hacer el videojuegos y texto. Que es tu quiere usar el Iphone? Adios!</p>",A1,3725779,50,P4756503,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,3354,,,,2021-06-08
POP_CULTURE,"<p>Vosotros queremos el video juegos porque me encanta rejulado.</p>",A1,3725783,37,K4756507,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4201,,,,2021-06-08
POP_CULTURE,"<p>Hola pen pal^</p><p>En mi escuela^ tik tok es muy populora. Tik tok es cuando tu bailar. Yo no mantener tik tok. Pero^ la todo mi amigos mantener tik tok. Tu hablar en tik tok. </p><p>Adios pen pal!!!!!</p>",A1,3725791,32,K4756515,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3545,3354,,,2021-06-08
POP_CULTURE,"<p>En mi comunidad^ muchos personas le gusta la piscina. Es el verano^ y muchos personas le gusta sol y agua. Muchos personas reunir con amigos a la piscina. </p>",A1,3725787,37,Q4756511,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4566,,,,2021-06-08
POP_CULTURE,"<p>Un popular juego es Run 3. Run 3 es digital. Run 3 es popular porque es divertido y no dificil. En Run 3 tu eres correr y vive. Tu eres diferente personas tu eres </p><br> <br><br><br> uso.",A1,3725795,30,N4756519,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,396,,,,2021-06-08
POP_CULTURE,"<p>Hola^ en mi escuela videojuegos es muy interasante. Porque es interesante. Chao </p>",A1,3725799,28,Q4756523,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3545,4566,,,2021-06-08
POP_CULTURE,"",A1,3725807,28,D4756531,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4566,,,,2021-06-08
POP_CULTURE,"<p>Mi comunidad tiene el |super-soaker|. Es muy divertido porque tu neccesita mucho correr. Me gusta jugar con mi |super-soaker| para hace calor.</p>",A1,3725811,15,C4756535,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4443,,,,2021-06-08
POP_CULTURE,"<p>hola^</p><p>en mi escula usar de tecnologia es muy popular. Mi gusta usar de tecnologia porque es divertido. <br></p><p>adios mi amigo</p>",A1,3725819,34,T4756543,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,3545,,,,2021-06-08
POP_CULTURE,"<p>Uno thinga es popularo en mi scholar es jugar video juegos en classas. Mucho studentas jugar duringa classa^ y ellos en bien job doinga es.</p>",A1,3725823,41,H4756547,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N1,I-NE,3768,,,,2021-06-08
POP_CULTURE,"<p>Hola! En mi communidad^ tiktok es muy popular. Tiktok es en moy popular pero mi no gusta el tiktok. ¿Es tiktok popular con tu? Adios! -macy </p>",A1,3725827,34,R4756551,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,3545,,,,2021-06-08
POP_CULTURE,"<p>Hola. Fidget Toys son tambien popular en mi escuela to right now. Solo justo Fidget Toys but tambien electronicas. Vostros son distracting. </p>",A1,3725835,22,D4756559,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,4145,,,,2021-06-08
POP_CULTURE,"<p>El video juego |Run| es muy popular. El obectivo of el video juego es get to the end. El video juego es popular because it has many levels.</p>",A1,3725839,23,H4756563,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4138,,,,2021-06-08
POP_CULTURE,"<p>(wasn't able to finish)</p>",A1,3725843,1,L4756567,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N1,I-NE,4145,,,,2021-06-08
POP_CULTURE,"",A1,3725847,15,T4756571,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3888,,,,2021-06-08
POP_CULTURE,"<p>Hola^ something in my community that is popular es fidgets. Fidgets are distracting no divertido.</p>",A1,3725851,13,Z4756575,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N1,I-NE,3252,,,,2021-06-08
POP_CULTURE,"<p>at mi es escuela nos gusta nuestros telefones a los profesores no les gustan los dejamos.</p>",A1,3725855,29,L4756579,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-SE,3545,3354,,,2021-06-08
POP_CULTURE,"<p>N/A</p>",A1,3725859,40,H4756583,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3354,,,,2021-06-08
POP_CULTURE,"<p>Una toy that es muy popular es Pokemon Cards. Yo think people gusta Pokemon Cards porque they gusta trading y collecting them.</p>",A1,3725867,28,T4756591,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3354,,,,2021-06-08
POP_CULTURE,"<p>Hola.</p><p>Poppers un populario en mi communidad. Poppers no es escuchar y mas pequeño. Es fidget juegta. Populario porque es relando y divertida.</p><p>¡Adios!</p>",A1,3725871,29,Z4756595,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4456,,,,2021-06-08
POP_CULTURE,"<p>en mi clase telephone el popular porque amigos hablar en ellos casa.</p>",A1,3725879,24,K4756603,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N2,I-NE,4490,,,,2021-06-08
POP_CULTURE,"",A1,3725883,25,M4756607,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3888,,,,2021-06-08
POP_CULTURE,"<p>En mi comunidad es video juegos y tik tok are popular. Video juegos like Call of duty y mario video juegos </p>",A1,3725891,13,T4756615,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3888,,,,2021-06-08
POP_CULTURE,"",A1,3725895,2,S4756619,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N1,I-NE,4456,,,,2021-06-08
POP_CULTURE,"<p>en mi escuela nosotros nos gustamos los celllular es bien dervertido para textiar pero en claseno le deja</p>",A1,3725907,45,W4756631,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,4456,,,,2021-06-08
POP_CULTURE,"<p>nosotros in mi eschuela no hay algo popular^ solo hay video juegos el la computerdad pero heso no es muy popular.</p>",A1,3725915,28,F4756640,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-SE,3549,,,,2021-06-08
POP_CULTURE,"<p>Hold pen pal!</p><p>El fidget spinner era bien popular hace 3 anos pero ahora telefonos son muy popular. es bien popular porque tiene muchos juegos y puedes hablar con tu mama y familia. y amigos pueden textar en la escuela o casa. </p><p>Adios</p>",A1,3725919,46,R4756644,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,I1,I-MM,4294,,,,2021-06-08
POP_CULTURE,"<p>¡Hola mi pen pal!<br></p><p>                  En Barcelona es fidget spinner es muy popular pero en mi comunidad stress ball es muy popular. En la stress ball^ es slime o agua^ y es en la net. En mi opinion^ stress ball es muy popular porque es muy divertido.</p>",A1,3725923,43,N4756648,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-MM,4294,,,,2021-06-08
POP_CULTURE,"<p>Hola pen pal^</p><p>en mi escula |pop it's | es popular. |pop it| es a toy en tie dye. y es distraction porque mucho divertido. es popular porque es divertido y es distraction to amigos.</p>",A1,3725927,43,N4756652,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4294,,,,2021-06-08
POP_CULTURE,"<p>Natacion es muy popular en mi communidad. Es primavera y almost summer. ¡Nadar a la piscina es muy divertida!</p>",A1,3725931,24,G4756656,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4138,3354,,,2021-06-08
POP_CULTURE,"<p>Hola Pen Pal de Barcelona!</p><p>En mi escuela^ mi favorito y mucho popular toy es phone. Phone es mucho divertida porque es mucho games. Phone de hablar es madre^ padre^ y amigos.</p><p>Adios!</p>",A1,3725947,22,H4756672,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N2,I-NE,4192,3545,,,2021-06-08
POP_CULTURE,"<p>Hola! En mi escuela es el media sociales. Es el communicacion con mis amigos y mi familia. </p><p>Gracias y Adios</p>",A1,3725951,25,Q4756676,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N3,I-NE,3888,,,,2021-06-08
POP_CULTURE,"<p>Hola! Mi encanta el fidget spinner. En mi escuela es nedo. Ellos jugar con nedo mucho. Es muy divertida! Escuela es muy divertida con el nedo. Adios!</p>",A1,3725955,33,T4756680,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,4294,,,,2021-06-08
CELEBRATIONS,"<p>Hola^ Mi nombre es kendra yo vivo en los Ustados Uniodos. En el Ustados Unidos los personas usually celebrate con un party. Pero diferent culturas tienes diferent partys. Los culturas diferente tienes diferents comidas^ juegos y traditions. Yo celbrated mis pass compleanos con mis familia y mis amigas en mi casa porque of el covid. Some persona me gusta grande partys^  con muchas familia y muchas amigas y amigos. En los Ustados Unidos we ususally celebrate con cake^ singing feliz compleanos^musica^ tiempo con familia y amigas. Algunas jugando juegos en los celebrations pero los juegos es para niños chicitito. En los partys americano tienes mucha comidas^ dulces^ y musica tienes comida como pizza^ salad^ fruitas^ chips^ cookies y mas. Would tu van a un americano party?</p>",A1,3743192,57,P4778419,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I1,I-MF,4427,4443,,,2021-06-08
CELEBRATIONS,"<p>Donde yo vivo tenemos una fiesta de cumpliaños donde tenemos pastel ( usuanlmente chocolate). Tambien vamos a un lugar como en mi familia vamos en un viaje enves de tener una fiesta de cumpliaños. Pero algo famoso en el momento es invitar seis de tus amigas y todos acen una actividad juntos y despues tienen una fiesta de dormir^ cada persona legusta estar despierto muy tarde en el noch es muy divertido. tambien hay una lugar con una cosa de hilo y es divertido nesesitas caminar en el hilo sin caller y es muy alto so no quieres caller pero si calles tienes algo que hace que no calles en el sue</p>",A1,3609052,62,M4626599,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I2,I-MF,4529,3400,,,2021-06-08
CELEBRATIONS,"<p>hola mi nombre es Diego y cuando yo celebro mi cumpleaños me cantan una cansion de cumpleaños y cuando terminan yo tengo que soplar las velas y despues tengo que hacer una mordida y me tienen que empujar tambien para embararse y luego comemos pastel y abro los regalos que trajieron y asi es como mi familia selebran los cumpleaños</p>",A1,3704298,25,B4733440,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I1,I-MF,4201,4566,,,2021-06-08
CELEBRATIONS,"<p>Hola^ Aqui en nuestro lugar^ celebramos nuestro Cumpleaños con nuestras personas queridas^ amigos y con nuestro famaila^ los cuempleaños e¡duro TODO el dia. Los cumpleaños de mis amigos lo celebran lo mismo como yo^ unos ejemplos de actividades que hacemos son^ jugar las escondidas y loas estrais.</p>",A1,3704342,18,T4733484,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I1,I-MF,4456,4201,,,2021-06-08
CELEBRATIONS,"<p>¡Hola! Aqui mi familia y yo celebramos los cumpleaños con una fiesta^ pastel^ y unos amigos para yo y mi hermana. Para navidad^ celebramos con un árbol de navidad^ familia^ comida buena^ y damos cosas nuevas unos a otros. Para dia de gracias^ celebramos con familia^ pavo^ y otra comida muy buena. ¿Cuales eventos especiales celebras tu? ¿Como los celebran?</p>",A1,3704554,26,H4733698,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I1,I-MM,4480,3400,,,2021-06-08
CELEBRATIONS,"<p>come rice y carrne a sada con mi falima </p><p><br></p>",A1,3704562,32,Y4733706,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,N2,I-SE,3252,473,,,2021-06-08
CELEBRATIONS,"<p>Hola! Aqui en mi pueblo^ todos los personas tienen una fiesta para los cumpleaños. Debes invitar todos sus amigos y amigas y lluego todos los personas comen un pastel y beben jugo o limonada. Los fiestas de cumpleaños siempre estan muy divertidos y a mi encanta ir a las fiestas de cumpleaños de mis amigas y amigos. Para otros dias especiales como navidad^ es muy popular comer una cena muy grande con muchas comidas. Comidas que son muy populares son pollo^ pavo^ papas^ pasta^ y muchos salsas. Despues de la cena grande^ es popular comer un postre con galletas^ pastel^ y helado de muchos flavores differentes. Para todo los dias especial^ es commun celebrarlo con sus amigos y su familia. Si recibes un invitacion para una fiesta de cumpleaños o navidad^ debes llevar un regalo para la persona que mando al invitacion. Para un regalo^ puedes comprar un camiseta o para una persona mas joven puedes comprar un juguete como Barbie o Monster High. ¿Cual es tu celebracion favorito?</p>",A1,3705522,40,G4734922,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I4,I-MF,4192,4314,,,2021-06-08
CELEBRATIONS,"<p>Donde yo vivo los cumpleaños se celebran en family y amigos eventos como de navidad siempre se compran como |cuetes| asi los llamamos en mi pais para festejar que es nuevo año y que aun estamos con vida y con buena salud igual en accion de gracias.</p>",A1,3706180,22,J4735826,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I4,I-MF,4462,3549,,,2021-06-08
CELEBRATIONS,"<p>gente de aqui celebran sus fiestas como cualquer persona ^Van a bailar si no hacen fiestas en lugares de ninos como chucke cheese^dave busters^ects.Si no hay gente que solo lo gusta celebrar en pequino renuines.</p>",A1,3706184,27,D4735831,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I1,I-SE,4141,4456,,,2021-06-08
CELEBRATIONS,"<p>Hola!</p><p>Nosotros celebramos cumpleanos tanto! Cumpleanos son muy especiales aqui^ tenemos muchismas tradiciones que hacemos  para otros en su cumpleanos. CUando es tu cumpleanos puedes tener una fiesta para ti con tus amigos o tu familia o los dos. Es importante a celebrar otros cumpleanos porque quieres celebrar tus amigos o familia siendo nacido. Tradiciones que tenemos aqui son que trajes un regalo a el persona que esta cumplando y tengas un tipo de postre. Tradicionalmente tenemos pastel o pastelitos pero otros tengan otras postres. Cumpleanos son tan especial qaqui porque es la unica dia que puedes hacer que quieres^ es tu dia especial!</p><p>Gracias! <br></p>",A1,3570319,40,V4583699,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.",I,2,I4,I-MF,140,3354,,,2021-06-08
CELEBRATIONS,"<p>Mi evento favorito del año tendria que ser la navidad. Lo celebramos como otros con el arbol y los regalos pero mi parte favorita de la navidad tiene que ser la comida. Hacemos un tipo de comida tradicional de Venezuela que se llama la hallaca. La hallaca tiene de todos tipos de pollos^ y carnes y se parece a un tamale. Tambien tiene huevo y aceituna. La hallaca se come solo alrededor tiempo de navidad y es una de comidas favoritas. Me gusta la navidad porque puedes pasar tiempo con familia^ abrir regalos^ y comer hallacas. <br></p>",B1,3697945,46,T4725911,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it. ",I,2,A,,4298,4519,,,2021-06-08
CELEBRATIONS,"<p>mi dia favorito dia es navidad por que hago muchas cosas divertidas con mis amigos y mi familia hacemos mucha comida tradicional de mi pais y enemos muchos regalos y en la noche todos abrimos nuestros regalo y vemos que nos dieron.</p>",B1,3735362,29,N4767095,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it. ",I,2,I3,I-MF,4566,4519,,,2021-06-08
CELEBRATIONS,"<p>Mi evento favorito es |holloween| me gusta porque es muy divertido y coro mucho. Caminas mucho y comes muchos dulces en |holloween| me gusta los mascaras que tienen unas personas. Miro peliculas con mis amigos durante la noche. Unas veces voy a usar my patineta en costumbre.</p>",B1,3738821,42,C4772160,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it. ",I,2,I4,,4435,473,,,2021-06-08
CELEBRATIONS,"<p>Mi festivad favorita es la Navidad^ porque cada Navidad yo voy a Brazil para celebrar la con mi familia que vive en Brazil. Brazil es mi lugar favorito para celebrar festividades porque tiene restaurantes sercos de mi casa que son muy buenos^ y las fiestas de la Navidad que mis abuelas tienen son muy buenas^ y alli puedo reunir con toda mi familia y comer muy bueno. </p>",B1,3677237,8,D4702801,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it. ",I,2,I3,I-MF,4428,4192,,,2021-06-08
